X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes,Train
0.254,2.824007162,4.778,24.80322635,38.23610208,1.167970227,2d8HbdSu9Fr9Na0iagzebc,0.757646003,IfcWallStandardCase,0.648686058,test
0.254,0.492,4.668,3.123392,44.33397968,1.216759228,0tIhQ6hmz02e5gznEed53H,0.08572242,IfcWallStandardCase,0.070451424,test
0.722,0.254,4.668,5.203512,41.31608224,1.202856772,0tIhQ6hmz02e5gznEed4OP,0.151492574,IfcWallStandardCase,0.125943984,test
7.675,0.4,2.58,38.62473065,11.48790522,0.62263887,1lXMj_pyjDBPd$_2hZtQq1,2.093441597,IfcWallStandardCase,3.362208333,test
0.617,17.166,0.809,35.322138,8.198118144,1.137069917,0jf0rYHfX3RAB3bSIRjmr1,4.899141464,IfcWallStandardCase,4.308566598,test
0.324,3.266,4.778,29.968008,17.21821998,0.508940248,3NhaIUfh12PAdrGa$S3yXR,0.88580152,IfcWallStandardCase,1.740482352,test
3.981,0.324,4.778,36.691868,17.09486485,0.508797924,3Egy$LBd99weR14rW4bfu5,1.092067496,IfcWallStandardCase,2.146367832,test
0.606,0.324,4.88,5.061488,21.48249106,0.520124916,2j55VthSj3Lu0J6fyrpGFZ,0.12254659,IfcWallStandardCase,0.23560992,test
2.492,0.324,4.668,22.157792,17.44926018,0.52180613,3Egy$LBd99weR14rW4bqMM,0.662610997,IfcWallStandardCase,1.269841344,test
4.920025,0.324,2.48,23.2593202,17.42995181,1.021416011,0bpfxAz3XBrAx$RjFuHuV1,1.363023967,IfcWallStandardCase,1.334445468,test
0.254,0.606,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3NV,0.118234231,IfcWallStandardCase,0.097956432,test
7.675,0.35,2.72,33.41724545,15.15645062,1.02043615,1gB8e1Vx12uuYk1k1dI5jl,2.249878032,IfcWallStandardCase,2.20482,test
0.66,0.254,4.668,4.642784,41.8324907,1.204687672,0tIhQ6hmz02e5gznEed4kV,0.133702406,IfcWallStandardCase,0.11098512,test
0.225,3.199,1.7,4.09545,86.06146572,11.64005012,3qpE7fVkr8dRZ2wfCc6tU4,0.553920885,IfcWallStandardCase,0.0475875,test
0.254,0.898,2.7,3.835384,40.70236655,2.144723934,0tIhQ6hmz02e5gznEed4oq,0.202097336,IfcWallStandardCase,0.09423,test
0.384,1.76532786,4.778,16.59288653,12.58412482,0.345060802,3NhaIUfh12PAdrGa$S3zgZ,0.454982354,IfcWallStandardCase,1.318557053,test
0.254,0.659546221,3.2,3.130908316,42.05582305,1.794205601,0tIhQ6hmz02e5gznEed5$v,0.133572305,IfcWallStandardCase,0.074446488,test
0.324,7.91,4.778,70.264196,16.99408141,0.543431654,3NhaIUfh12PAdrGa$S3x3H,2.246887449,IfcWallStandardCase,4.13462748,test
0.254,0.606,4.668,4.154408,42.41077299,1.207008344,3pms57Ad5AVAb74jf4yKlH,0.118234231,IfcWallStandardCase,0.097956432,test
8.903,0.324,4.668,81.036416,16.80646565,0.521097038,3LbNSBzHHBSuzhUUvuwEyX,2.512594691,IfcWallStandardCase,4.821740496,test
4.920025,0.324,2.48,23.2593202,17.42995181,1.021416011,2j55VthSj3Lu0J6fyrpHlw,1.363023967,IfcWallStandardCase,1.334445468,test
1.66999884,0.225,1.7,1.995246464,87.94491625,20.00485792,3qpE7fVkr8dRZ2wfCc6tnB,0.453859344,IfcWallStandardCase,0.022687457,test
0.324,8.45,4.668,70.124088,17.15986812,0.559721816,3Egy$LBd99weR14rW4bpVj,2.287312561,IfcWallStandardCase,4.08651672,test
2.326,0.324,1.668,7.133248,18.43216385,1.588543412,2_TmT90dD0x8tJSTjyTcco,0.614766351,IfcWallStandardCase,0.387000032,test
0.467,6.21556129,5.337,67.75934442,8.212440053,0.210676412,3LbNSBzHHBSuzhUUvuwAVf,1.738252634,IfcWallStandardCase,8.250817538,test
4.737,0.324,2.168,19.470872,17.58611235,1.183381405,2_TmT90dD0x8tJSTjyTbNo,1.310208158,IfcWallStandardCase,1.107173184,test
0.4,7.38,2.58,37.41437679,11.30145678,0.609680222,2FfnkWJgj4bfZVRJG1JylA,2.018395148,IfcWallStandardCase,3.31058,test
3.572873867,0.324,2.268,15.29954303,17.68911639,1.12649807,2_TmT90dD0x8tJSTjyTcXg,0.97432259,IfcWallStandardCase,0.864912792,test
1.91,0.324,2.268,8.009504,18.26574089,1.128693454,2_TmT90dD0x8tJSTjyTc_T,0.494930635,IfcWallStandardCase,0.43849872,test
0.35,7.38,2.72,38.60934545,14.52932084,0.764038415,3VhIFuIUX9uRtcE5j_Rceb,2.030309841,IfcWallStandardCase,2.65734,test
5.728303082,0.368,4.668,52.75967418,12.71416414,0.384757747,3Egy$LBd99weR14rW4bpGn,1.596620362,IfcWallStandardCase,4.149676973,test
32.52,0.324,4.778,268.9182855,17.07100532,0.587742536,35QeWibpT4DfyH3NIf2o$C,9.258664737,IfcWallStandardCase,15.75292612,test
0.35,7.38,2.8,39.76808658,14.50490082,0.74052954,2m16QP_lnDRub3tR6yX3Bb,2.030309841,IfcWallStandardCase,2.7417,test
5.449,0.254,4.778,49.12116,37.85493399,1.167784777,2d8HbdSu9Fr9Na0iagzeMO,1.515335964,IfcWallStandardCase,1.297615788,test
0.254,0.560000085,4.88,3.913920806,43.01994171,1.155051691,2d8HbdSu9Fr9Na0iagzLFW,0.105085704,IfcWallStandardCase,0.090979222,test
0.324,0.568759694,4.778,4.603160163,21.98949049,0.53650479,3Egy$LBd99weR14rW4bflr,0.11230899,IfcWallStandardCase,0.209334553,test
0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2j55VthSj3Lu0J6fyrpHdv,0.118234231,IfcWallStandardCase,0.100368072,test
0.254,1.176,4.778,9.536088,39.52308936,1.16950892,2d8HbdSu9Fr9Na0iagzM3O,0.28217784,IfcWallStandardCase,0.241278912,test
0.254,0.3846,4.668,2.1520664,48.3189008,1.246612483,1uDBQ9y7vCyxXlpVEuen8t,0.055522638,IfcWallStandardCase,0.044538811,test
1.717,0.324,4.668,15.040192,17.89505139,0.522781927,3LbNSBzHHBSuzhUUvuwF3G,0.439380719,IfcWallStandardCase,0.840466544,test
9.1365,0.467,5.227,97.30408,8.11228957,0.215170626,3LbNSBzHHBSuzhUUvuwB4_,2.580896505,IfcWallStandardCase,11.99465073,test
0.368,2.202,4.668,20.052032,13.5809948,0.386343769,3LbNSBzHHBSuzhUUvuwFFJ,0.570427846,IfcWallStandardCase,1.476477408,test
3.227,0.324,4.778,26.225264,17.76515209,0.612633173,2d8HbdSu9Fr9Na0iagzNLT,0.904381039,IfcWallStandardCase,1.476219504,test
1.57,0.254,4.668,12.872824,38.94451863,1.197400834,0tIhQ6hmz02e5gznEedAWh,0.395792033,IfcWallStandardCase,0.33054264,test
0.324,0.704,4.778,5.87496,20.53415822,0.523689317,2d8HbdSu9Fr9Na0iagzNIO,0.149831016,IfcWallStandardCase,0.286106688,test
0.324,4.122451851,4.668,37.1318618,17.08654499,0.521304448,3LbNSBzHHBSuzhUUvuwFPO,1.132879977,IfcWallStandardCase,2.173163844,test
1.712,0.467,1.77,6.393468,10.08727338,0.699304546,0niaWDKEXA48tluuFcC0m6,0.443229906,IfcWallStandardCase,0.63381528,test
2.215,0.324,4.668,19.613824,17.56921566,0.522029814,3LbNSBzHHBSuzhUUvuwDBy,0.582780762,IfcWallStandardCase,1.11637448,test
3.2,0.384,4.778,30.256704,11.97310388,0.343345289,197mqEVor8ZRDjVbXCppvS,0.867652772,IfcWallStandardCase,2.527056,test
0.467,17.04,4.77,157.3125,8.414674248,0.259852883,3LbNSBzHHBSuzhUUvuwBiP,4.857954741,IfcWallStandardCase,18.6950196,test
0.617,17.166,3.3,117.735884,5.829609895,0.236735313,2O2Fr$t4X7Zf8NOew3FNhv,4.781150335,IfcWallStandardCase,20.1961857,test
8.740025,0.324,4.668,79.5396536,16.81085118,0.521099076,3Egy$LBd99weR14rW4bqms,2.465552727,IfcWallStandardCase,4.731447131,test
0.324,6.375924175,2.48,30.25928343,17.33006341,1.021269506,0bpfxAz3XBrAx$RjFuHuKE,1.783195059,IfcWallStandardCase,1.746057283,test
0.254,0.341,4.88,1.840428,51.64878463,1.223177549,2d8HbdSu9Fr9Na0iagzMOV,0.043586122,IfcWallStandardCase,0.03563352,test
1.893,0.324,4.668,13.280588,19.08534828,0.732485155,3LbNSBzHHBSuzhUUvuwFDy,0.509701653,IfcWallStandardCase,0.695852536,test
0.254,0.536,4.668,3.521328,43.43704556,1.211825135,0tIhQ6hmz02e5gznEed4t2,0.098239503,IfcWallStandardCase,0.081067392,test
0.3,2.16664344,2.58,6.584916805,24.78581424,2.360743708,2J3mxCVB1CywqSnAiJ4tFy,0.627185404,IfcWallStandardCase,0.265672805,test
4.920025,0.324,2.48,23.2593202,17.42995181,1.021416011,2j55VthSj3Lu0J6fyrpHlw,1.363023967,IfcWallStandardCase,1.334445468,test
0.324,3.093,4.668,27.677376,17.26798372,0.521522554,3Egy$LBd99weR14rW4bsu_,0.835903952,IfcWallStandardCase,1.602814576,test
9,0.617,0.809,18.565506,8.307508046,1.138002143,0jf0rYHfX3RAB3bSIRjmmy,2.543191712,IfcWallStandardCase,2.2347864,test
1.91,0.324,4.668,13.436716,19.05184599,0.728311291,1byTDaqS91rBnWJlv$n$0l,0.513656891,IfcWallStandardCase,0.70527108,test
0.35,7.38,2.8,39.76808658,14.50490082,0.74052954,0TuvoEnn90L81RZbb76jqD,2.030309841,IfcWallStandardCase,2.7417,test
2.034,0.324,4.778,15.006292,18.78165177,0.711838392,3Egy$LBd99weR14rW4btp5,0.568749484,IfcWallStandardCase,0.798986808,test
0.606,0.254,4.668,4.154408,42.41077299,1.207008344,1qc5HjZvrCsga38tqxQ3NB,0.118234231,IfcWallStandardCase,0.097956432,test
0.254,1.436,4.668,11.660928,39.10278759,1.197613103,1qc5HjZvrCsga38tqxQ3mh,0.357142829,IfcWallStandardCase,0.298212192,test
11.98,0.324,4.778,98.410512,17.20860137,0.606957249,3NhaIUfh12PAdrGa$S3zuw,3.470995253,IfcWallStandardCase,5.7186816,test
0.254,0.489,4.668,3.09626,44.40507984,1.217179005,1qc5HjZvrCsga38tqxQ3Ni,0.084870981,IfcWallStandardCase,0.069727608,test
20.906,0.324,4.778,175.59864,17.04597128,0.582061529,3NhaIUfh12PAdrGa$S3xYT,5.996092051,IfcWallStandardCase,10.30147459,test
0.368,0.543,4.668,4.681544,18.18329327,0.428233135,3Egy$LBd99weR14rW4bpHZ,0.11025463,IfcWallStandardCase,0.257464032,test
0.254,0.57743871,4.778,3.991016212,42.77278259,1.179613453,3Egy$LBd99weR14rW4bgEV,0.110066639,IfcWallStandardCase,0.093307378,test
0.553,0.254,4.668,3.675076,43.15038699,1.210390241,3pms57Ad5AVAb74jf4yKi$,0.103087746,IfcWallStandardCase,0.085169016,test
2.166,0.254,4.668,18.263048,38.50195861,1.196923004,1uDBQ9y7vCyxXlpVEuenoS,0.567749358,IfcWallStandardCase,0.474340752,test
0.254,0.606,3.2,2.803848,42.62981208,1.797637761,0tIhQ6hmz02e5gznEedAdz,0.118234231,IfcWallStandardCase,0.065772,test
2.289,0.324,3.588,12.720272,19.27566229,0.926770342,2O2Fr$t4X7Zf8NOew3FLTF,0.611588367,IfcWallStandardCase,0.659913616,test
0.873,0.254,4.668,6.569156,40.45643281,1.200317081,0tIhQ6hmz02e5gznEed4PC,0.194902754,IfcWallStandardCase,0.162376056,test
0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEed7oi,0.10023514,IfcWallStandardCase,0.082756296,test
2.19,0.324,4.668,19.384224,17.58168496,0.522054711,3LbNSBzHHBSuzhUUvuwCJ1,0.575577681,IfcWallStandardCase,1.10252368,test
0.324,2.99,4.668,26.731424,17.29350571,0.521558511,3LbNSBzHHBSuzhUUvuwCii,0.806198693,IfcWallStandardCase,1.54574928,test
0.552,0.254,4.668,3.666032,43.16648279,1.210468978,3pms57Ad5AVAb74jf4yKeZ,0.102802399,IfcWallStandardCase,0.084927744,test
0.254,1.176,4.778,9.536088,39.52308936,1.16950892,2d8HbdSu9Fr9Na0iagzM3Q,0.28217784,IfcWallStandardCase,0.241278912,test
2.323,0.324,4.668,20.605696,17.51872295,0.521932164,3Egy$LBd99weR14rW4bsgX,0.613901797,IfcWallStandardCase,1.176209936,test
0.324,3.517000147,4.778,28.95242538,17.64483225,0.569586136,3Egy$LBd99weR14rW4bt2T,0.93460226,IfcWallStandardCase,1.640844467,test
0.55,0.324,4.778,4.426744,22.28018997,0.53949596,3Egy$LBd99weR14rW4bgLl,0.107189863,IfcWallStandardCase,0.1986852,test
0.254,0.962,4.668,7.374072,40.10933653,1.199472345,1uDBQ9y7vCyxXlpVEuen68,0.220522108,IfcWallStandardCase,0.183849264,test
0.254,0.606,3.2,2.803848,42.62981208,1.797637761,0tIhQ6hmz02e5gznEed58M,0.118234231,IfcWallStandardCase,0.065772,test
1.724,0.324,3.1,7.34352,20.62608159,1.09867746,1aj$VJZFn2TxepZUBcKpZw,0.391162997,IfcWallStandardCase,0.356030784,test
0.3,2.174976774,2.72,6.571911447,24.48787084,2.139579003,3ytGjcLIn8bgtszllj$qtx,0.57420769,IfcWallStandardCase,0.268374147,test
0.324,3.85343871,4.778,35.49228163,17.11333372,0.508817343,3NhaIUfh12PAdrGa$S3xZm,1.055264201,IfcWallStandardCase,2.07395486,test
0.324,8.309999915,4.778,74.0257952,16.97179062,0.551247316,3NhaIUfh12PAdrGa$S3xgh,2.404373342,IfcWallStandardCase,4.361696232,test
0.324,3.52456129,4.778,32.39951837,17.16748739,0.50887812,3Egy$LBd99weR14rW4bthN,0.960385503,IfcWallStandardCase,1.887260356,test
0.886025,0.254,4.668,6.6869541,40.40001026,1.200172674,0mxk1RW8H5mvX1dNnpRq1S,0.198650929,IfcWallStandardCase,0.165518624,test
0.467,4.2,1.105,9.85927,10.20058146,1.197332857,0$T_kKFfj6eQu9LjJc1L7M,1.1572701,IfcWallStandardCase,0.96654,test
1.299303082,0.368,4.778,11.97279285,14.16096838,0.379697299,3NhaIUfh12PAdrGa$S3xFl,0.321025864,IfcWallStandardCase,0.845478398,test
7.675,0.4,2.58,38.28533131,11.46988565,0.641100991,3Mibqm1IT9GvqsdvoYLuDc,2.139930998,IfcWallStandardCase,3.3379,test
0.405,0.254,4.778,2.393544,47.23000659,1.207556149,2j55VthSj3Lu0J6fyrpHX3,0.061197086,IfcWallStandardCase,0.05067846,test
3.508,0.324,4.668,31.488736,17.18125475,0.521410089,3LbNSBzHHBSuzhUUvuwDqB,0.955608009,IfcWallStandardCase,1.832737856,test
0.35,7.38,2.8,39.76808658,14.50490082,0.74052954,1xQpdFz29BqQfCZqryh62r,2.030309841,IfcWallStandardCase,2.7417,test
0.254,1.3351,0.488,0.8075124,45.74344078,18.58292258,3Y4YRln2r91vflHcHE5IVJ,0.32804573,IfcWallStandardCase,0.017653075,test
3.736600732,0.324,4.668,33.58820512,17.14217462,0.521364325,3Egy$LBd99weR14rW4brLm,1.021556033,IfcWallStandardCase,1.959389977,test
0.766,0.254,4.668,5.601448,41.01823352,1.201904792,0tIhQ6hmz02e5gznEed4_p,0.164132061,IfcWallStandardCase,0.136559952,test
0.633,0.254,4.668,4.398596,42.10360226,1.205740172,0tIhQ6hmz02e5gznEed7aZ,0.125964611,IfcWallStandardCase,0.104470776,test
0.467,5.2,2.687,28.868058,8.694818449,0.435352114,0$T_kKFfj6eQu9LjJc1LC9,1.445432144,IfcWallStandardCase,3.320145,test
7.675,0.35,2.8,32.28718658,15.50129705,1.098405265,0EYqnm5d9EXvHtTjZCTfaj,2.287835375,IfcWallStandardCase,2.08287,test
7.675,0.35,2.8,32.28718658,15.50129705,1.098405265,30PrGbafP4_hcDniGrOZF$,2.287835375,IfcWallStandardCase,2.08287,test
0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzeo5,0.084870981,IfcWallStandardCase,0.071444268,test
0.3,2.124976774,2.8,6.655874578,24.61547051,2.657948327,3gfV3w5gb5_h3wVwi2rcKx,0.718693177,IfcWallStandardCase,0.270393961,test
0.254,0.536451851,4.668,3.525414536,43.42905159,1.211784184,0tIhQ6hmz02e5gznEed5sG,0.098368291,IfcWallStandardCase,0.081176411,test
0.35,7.38,2.72,38.60934545,14.52932084,0.764038415,2T9WqYcUX4ueD7$iqk4ZVN,2.030309841,IfcWallStandardCase,2.65734,test
6.42,0.324,1.85,22.47776,17.66269688,1.411204757,0GqcYYjeX4e8lXEYRY1v3l,1.795916108,IfcWallStandardCase,1.272612,test
0.324,3.053,4.668,23.934028,17.88083506,0.609071476,3Egy$LBd99weR14rW4bqyj,0.815260233,IfcWallStandardCase,1.338529656,test
0.324,6.344794508,1.85,22.21093091,17.66663221,1.41121166,2$FBrUmUz2c9e1OcADYnvN,1.774210518,IfcWallStandardCase,1.257224956,test
1.964,0.254,0.7,2.008512,42.17082389,10.69668011,2j55VthSj3Lu0J6fyrpNkx,0.50946148,IfcWallStandardCase,0.047628,test
1.2745,0.324,4.778,11.239942,18.42723511,0.511899525,2d8HbdSu9Fr9Na0iagzNHH,0.312240059,IfcWallStandardCase,0.609963564,test
0.324,8.30743871,4.778,74.00170963,16.97192596,0.551313709,3NhaIUfh12PAdrGa$S3xcZ,2.403861359,IfcWallStandardCase,4.360242308,test
0.324,6.656,4.668,53.647992,17.34730696,0.641634478,3Egy$LBd99weR14rW4bn9P,1.984308081,IfcWallStandardCase,3.092583312,test
1.059998865,0.324,4.778,9.222773326,18.89148872,0.513783363,3Egy$LBd99weR14rW4bsB3,0.250827638,IfcWallStandardCase,0.488197276,test
0.324,4.453,4.668,36.791628,17.40236143,0.562245113,3Egy$LBd99weR14rW4bshb,1.188684255,IfcWallStandardCase,2.114174456,test
0.254,0.499,4.668,3.1867,44.17362782,1.215827902,0tIhQ6hmz02e5gznEed7gJ,0.087710224,IfcWallStandardCase,0.072140328,test
0.254,0.45456129,4.778,2.852679788,45.33056313,1.193707066,2d8HbdSu9Fr9Na0iagzel4,0.075120709,IfcWallStandardCase,0.062930606,test
0.324,3.25,4.668,26.679696,17.79142662,0.614788679,3LbNSBzHHBSuzhUUvuwEd0,0.921925791,IfcWallStandardCase,1.4995816,test
18.02,0.324,4.668,161.390956,16.75792105,0.528966713,3Egy$LBd99weR14rW4brn5,5.094333791,IfcWallStandardCase,9.6307266,test
12.705,0.254,4.668,83.115614,38.02386326,1.884366045,0tIhQ6hmz02e5gznEed55U,4.118998635,IfcWallStandardCase,2.18588031,test
0.254,0.636,4.778,4.533528,42.061065,1.176645112,2d8HbdSu9Fr9Na0iagzM6G,0.126824025,IfcWallStandardCase,0.107784432,test
0.3,2.16664344,2.58,6.584916805,24.78581424,2.360743708,1fSPz2NmP4K9WVHrUZoUY8,0.627185404,IfcWallStandardCase,0.265672805,test
0.368,0.543,4.668,4.681544,18.18329327,0.428233135,3Egy$LBd99weR14rW4bsZ6,0.11025463,IfcWallStandardCase,0.257464032,test
0.254,0.816,4.778,6.201048,40.72066228,1.17220119,2d8HbdSu9Fr9Na0iagzMAQ,0.178505836,IfcWallStandardCase,0.152282592,test
0.254,0.45,4.668,2.743544,45.48466461,1.224064876,3pms57Ad5AVAb74jf4yKcm,0.073833145,IfcWallStandardCase,0.060318,test
0.254,0.66,2.7,2.61968,42.18486312,2.153017808,0tIhQ6hmz02e5gznEed7S$,0.133702406,IfcWallStandardCase,0.0621,test
0.635,1.965,1.323,6.47675,7.511789526,0.608618636,2O2Fr$t4X7Zf8NOew3FK1b,0.524757881,IfcWallStandardCase,0.862211325,test
0.324,8.402,4.778,71.514976,17.14248102,0.559810792,3Egy$LBd99weR14rW4bg63,2.335417801,IfcWallStandardCase,4.171798464,test
7.3434,0.324,4.668,63.3370616,17.04649011,0.572498539,3Egy$LBd99weR14rW4brWy,2.127146115,IfcWallStandardCase,3.715548549,test
6.49772661,0.324,3.97,49.98165484,16.97711115,0.617633024,2j55VthSj3Lu0J6fyrpHf8,1.818349445,IfcWallStandardCase,2.944061236,test
11.8,0.324,4.668,97.5145,17.10660571,0.609472949,3LbNSBzHHBSuzhUUvuwALs,3.474239768,IfcWallStandardCase,5.70040028,test
3.639,0.324,4.668,32.69184,17.15822424,0.52138275,3LbNSBzHHBSuzhUUvuwCtX,0.993398921,IfcWallStandardCase,1.905316048,test
0.467,1.083688534,2.7435,4.230636819,13.39828125,0.894384106,2j55VthSj3Lu0J6fyrpMqO,0.282410427,IfcWallStandardCase,0.315759667,test
1.57425,0.324,4.778,14.058791,18.02124353,0.510590441,3Egy$LBd99weR14rW4bfgx,0.398323472,IfcWallStandardCase,0.780123246,test
0.368,2.212,4.668,20.156512,13.34642526,0.385918543,3Egy$LBd99weR14rW4bqi4,0.582835597,IfcWallStandardCase,1.510255488,test
0.352,4.36,2.795,23.64392,14.40937688,0.732349076,0dxE1Sy6nDqfpDb5vIMNiA,1.201689921,IfcWallStandardCase,1.6408704,test
7.375,0.375,2.72,31.98781631,13.49124793,0.996844357,2fy0HU_Pb2SgH_LBWWOsj3,2.363522954,IfcWallStandardCase,2.371005,test
6.418000141,0.324,4.778,59.60941732,16.88755108,0.508625633,2d8HbdSu9Fr9Na0iagzL9I,1.795338913,IfcWallStandardCase,3.529784576,test
0.254,4.646,4.668,40.692168,37.93450717,1.196560009,0tIhQ6hmz02e5gznEedAi8,1.283544312,IfcWallStandardCase,1.072695312,test
0.324,10.56943563,4.778,95.27352865,16.87955669,0.516697359,3NhaIUfh12PAdrGa$S3yh0,2.916402457,IfcWallStandardCase,5.644314622,test
0.489,0.254,4.668,3.09626,44.40507984,1.217179005,1uDBQ9y7vCyxXlpVEuenEg,0.084870981,IfcWallStandardCase,0.069727608,test
0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzNm3,0.10023514,IfcWallStandardCase,0.084793716,test
0.254,1.016,4.668,7.862448,39.935645,1.199088768,1uDBQ9y7vCyxXlpVEuen52,0.236074141,IfcWallStandardCase,0.196877952,test
0.324,3.404,1.85,11.776992,17.9653732,1.411980668,0GqcYYjeX4e8lXEYRY1vmV,0.925607548,IfcWallStandardCase,0.6555384,test
0.225,3.199,1.7,4.09545,86.06146572,11.64005012,3qpE7fVkr8dRZ2wfCc6tU4,0.553920885,IfcWallStandardCase,0.0475875,test
0.254,0.87191186,4.668,6.559314862,40.4612455,1.200329526,0tIhQ6hmz02e5gznEedAeu,0.194589642,IfcWallStandardCase,0.162113518,test
1.102,0.324,4.668,9.392032,18.79395473,0.525944619,3Egy$LBd99weR14rW4boWr,0.262833915,IfcWallStandardCase,0.499736864,test
0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNf4,0.118234231,IfcWallStandardCase,0.100368072,test
0.324,0.548999558,4.668,4.313275942,22.30732611,0.552955029,3LbNSBzHHBSuzhUUvuwFmj,0.106917683,IfcWallStandardCase,0.193356923,test
0.740000135,0.324,4.668,6.067425242,20.28036261,0.534604947,3LbNSBzHHBSuzhUUvuwEaV,0.159941694,IfcWallStandardCase,0.299177355,test
0.324,3.576,4.778,31.51675652,17.20592851,0.517255194,3Egy$LBd99weR14rW4bfJ2,0.947476098,IfcWallStandardCase,1.8317382,test
3.119975,0.324,4.778,25.2188009,17.81662665,0.599352733,3Egy$LBd99weR14rW4btFU,0.848362462,IfcWallStandardCase,1.415464408,test
0.324,2.686,4.778,24.80892935,18.04162774,0.525843956,3NhaIUfh12PAdrGa$S3xBP,0.723084732,IfcWallStandardCase,1.375093739,test
0.324,6.622,4.668,60.087712,16.88808929,0.521141273,3Egy$LBd99weR14rW4bmdQ,1.854217265,IfcWallStandardCase,3.557993504,test
0.324,3.476104379,4.778,31.94382958,17.17638541,0.508888654,3NhaIUfh12PAdrGa$S3xT1,0.946407061,IfcWallStandardCase,1.859752725,test
2.64,0.324,4.668,23.517024,17.39633196,0.521716554,3Egy$LBd99weR14rW4boXd,0.705276305,IfcWallStandardCase,1.35183808,test
0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNfW,0.118234231,IfcWallStandardCase,0.100368072,test
0.467,17.04,5.337,168.5531302,8.362751992,0.23285038,3LbNSBzHHBSuzhUUvuwAes,4.693151297,IfcWallStandardCase,20.15522287,test
0.324,0.568759694,4.778,4.603160163,21.98949049,0.53650479,3Egy$LBd99weR14rW4bfhJ,0.11230899,IfcWallStandardCase,0.209334553,test
0.467,0.827,4.1495,7.396524,11.18682258,0.297538369,3LbNSBzHHBSuzhUUvuwBBW,0.196726968,IfcWallStandardCase,0.661181846,test
0.254,0.605546221,2.7,2.341530095,42.7686574,2.157207293,0tIhQ6hmz02e5gznEed5_u,0.118104381,IfcWallStandardCase,0.05474874,test
0.324,5.917637115,4.778,55.19924477,17.19814996,0.510026706,3NhaIUfh12PAdrGa$S3za5,1.636983575,IfcWallStandardCase,3.209603643,test
4.401,0.693,2.995,30.381646,5.248435763,0.210936013,2O2Fr$t4X7Zf8NOew3FKRi,1.221046341,IfcWallStandardCase,5.788704935,test
2.446,0.324,4.778,22.256728,17.4563762,0.509298943,3NhaIUfh12PAdrGa$S3x$I,0.649351728,IfcWallStandardCase,1.274991312,test
0.254,0.543,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzehs,0.10023514,IfcWallStandardCase,0.084793716,test
0.352,2.495,2.995,14.37641,14.74491794,0.680980096,0iEHWY1$XA8eQeeULq4jDb,0.663960905,IfcWallStandardCase,0.9750078,test
0.254,0.45456129,4.778,2.852679788,45.33056313,1.193707066,2d8HbdSu9Fr9Na0iagzeG6,0.075120709,IfcWallStandardCase,0.062930606,test
0.35,7.38,2.8,39.76808658,14.50490082,0.74052954,0apDtFkEXFcRF2pa86fcBR,2.030309841,IfcWallStandardCase,2.7417,test
2.059975,0.324,4.778,18.6265489,17.64118752,0.509653358,3NhaIUfh12PAdrGa$S3xyW,0.538120417,IfcWallStandardCase,1.055855728,test
7.0035,0.467,1.550828166,22.20384446,10.59855362,0.836312825,2j55VthSj3Lu0J6fyrpG7t,1.752065476,IfcWallStandardCase,2.094988171,test
0.271873867,0.254,3,0.712656034,65.57784828,2.38804244,0tIhQ6hmz02e5gznEed4eG,0.025951642,IfcWallStandardCase,0.010867329,test
0.551975,0.254,4.668,3.6658059,43.16688636,1.210470955,3Egy$LBd99weR14rW4bqkD,0.102795266,IfcWallStandardCase,0.084921712,test
0.254,4.79,4.668,41.994504,37.92039446,1.196554558,3pms57Ad5AVAb74jf4yKrd,1.325110561,IfcWallStandardCase,1.10743848,test
0.324,4.846,4.778,44.826328,16.99638209,0.508705614,3NhaIUfh12PAdrGa$S3xqt,1.341662277,IfcWallStandardCase,2.637404112,test
